web-scraper-order,web-scraper-start-url,halaman_pencarian,judul,excerpt,author,link_pencarian,link_pencarian-href
"1700584956-562","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=40&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","Sistem Pakar Dalam Mendiagnosis Penyakit Leishmaniasis Menerapkan Metode Case-Based Reasoning (CBR)","… menyebabkan penyakit Leishmaniasis, penyakit menular … zoonosis yang dijangkitkan dari 

hewan ke makhluk lain melalui … (CBR) adalah teknik kecerdasan buatan yang menggunakan …","AH Nasyuha, Y Syahra… - JURNAL MEDIA …, 2023 - stmik-budidarma.ac.id","[PDF] stmik-budidarma.ac.id","http://www.stmik-budidarma.ac.id/ejurnal/index.php/mib/article/viewFile/6057/3460"
"1700584956-563","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=40&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","Neuralink: Dampak, Tantangan, dan Potensi di Masa Depan","… dalam mengimplantasi chip pada hewan percobaan dan potensi … integrasi kecerdasan 

manusia dengan kecerdasan buatan (… mengatasi gejala epilepsi dan parkinson, seperti berikut: …","AP Abdjul, WS Ahmad, RA Matswaya… - … Teknologi Informasi dan …, 2023 - journal.itk.ac.id","[PDF] itk.ac.id","https://journal.itk.ac.id/index.php/semiotika/article/download/937/519"
"1700584956-564","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=40&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","Red Onion Customer Relationship Management System Business Process Design Using BPR LC Method","… , deteksi penyakit dan gulma pada tanaman dan deteksi … menjadi sistem kecerdasan 

buatan demi menghasilkan nilai … masing merupakan tanaman dan hewan yang paling banyak …","A Rahman, IN Dewi, F Alzami, K Biyantama… - JOURNAL OF …, 2023 - ojs.uma.ac.id","[PDF] uma.ac.id","https://ojs.uma.ac.id/index.php/jite/article/download/8525/4729"
"1700584959-565","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=30&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","Deteksi Ikan Segar Secara Realtime dengan YOLOv4 menggunakan Metode Convolutional Neural Network","… dan kecerdasan buatan saat ini adalah deteksi objek [6]. … dari kelas lain seperti furnitur, 

hewan, kendaraan, dan lain-lain. … sehat, penyakit busuk daun awal, dan penyakit busuk daun. …","CR Gunawan, N Nurdin… - … Komtika (Komputasi dan …, 2023 - journal.unimma.ac.id","[PDF] unimma.ac.id","https://journal.unimma.ac.id/index.php/komtika/article/download/8986/4227/"
"1700584959-566","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=30&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","Expert System for Diagnosing Areca Plant Diseases Using the Certainty Factor Method","… salah satu kecerdasan buatan manusia … penyakit pada hewan peliharaan dengan 

menggunakan sampel ketidakpastian sebanyak 12 penyakit dan 47 gejala penyakit pada hewan …","L Indrayani, Z Zulkarnain… - Jurnal Sisfokom (Sistem …, 2023 - jurnal.atmaluhur.ac.id","[PDF] atmaluhur.ac.id","http://jurnal.atmaluhur.ac.id/index.php/sisfokom/article/download/1493/909"
"1700584959-567","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=30&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","Pendekatan Filsafat Ilmu Terhadap Perkembangan Deep Learning dalam Perspektif Aksiologi: Philosophy of Science Approach to the Development of Deep Learning …","… adalah bagian dari teknologi kecerdasan buatan (AI) paling … dibidang kesehatan untuk 

mendeteksi penyakit sudah bisa … , hewan dan tumbuh-tumbuhan bahkan juga benda mati. …","LI Wahyuni, B Triandi, M Zarlis… - … Research and Its …, 2023 - csridjournal.potensi-utama.ac.id","[PDF] potensi-utama.ac.id","https://csridjournal.potensi-utama.ac.id/index.php/CSRIDjournal/article/download/39/16"
"1700584959-568","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=30&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","PENERAPAN SISTEM PAKAR UNTUK MENDIAGNOSA PENYAKIT MATA MENGGUNAKAN METODE MAMDANI BERBASIS WEB","… Kecerdasan buatan dapat didefinisikan sebagai mekanisme pengetahuan yang ditekankan 

pada kecerdasan … dan hewan. Mata adalah Satu-satunya alat optik yang canggih dan bukan …","S Latif, R Maulana - Jurnal FATEKSA: Jurnal Teknologi dan …, 2023 - uswim.e-journal.id","[PDF] e-journal.id","https://uswim.e-journal.id/fateksa/article/download/474/365"
"1700584959-569","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=30&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","Peringatan Dini Dan Pendeteksi Bencana Banjir Bandang Menggunakan Metode Fuzzy Mamdani Berbasis Internet Of Things","… manusia maupun hewan-hewan ternak dan timbulnya beragam penyakit karena linkungan 

… mendeteksi ketinggian air sungai dan cura hujan menggunakan alat kecerdasan buatan. …","ML Fadilah - 2023 - sipora.polije.ac.id","[PDF] polije.ac.id","https://sipora.polije.ac.id/24100/2/pendahuluan.pdf"
"1700584959-570","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=30&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","SISTEM PAKAR METODE FORWARD CHAINING UNTUK MENDIAGNOSIS PENYAKIT KUCING DI DOKTER HEWAN WELLI MARTOPO","… menyadari bahwa hewan yang diadopsi sedang terserang penyakit. … penyakit hewan. 

Pemahaman yang kurang oleh pengadopsi kucing terkait penyakit dan pertolongan awal penyakit …","TME Putri, D Kusumaningsih - Prosiding Seminar Nasional …, 2023 - senafti.budiluhur.ac.id","[PDF] budiluhur.ac.id","http://senafti.budiluhur.ac.id/index.php/senafti/article/download/896/553"
"1700584959-571","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=30&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","KECERDASAN BUATAN","… Agen kecerdasan buatan diharapkan dapat melakukan tindakan yang membedakannya 

dari program komputer biasa. Tindakan tersebut seperti operasi otonom, mempersepsikan (…","JJ Selly - 2023 - repo.untribkalabahi.ac.id","[PDF] untribkalabahi.ac.id","https://repo.untribkalabahi.ac.id/xmlui/bitstream/handle/123456789/395/Bahan%20Ajar%20Kecerdasan%20Buatan.pdf?sequence=1"
"1700584959-572","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=30&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","IOT DALAM SMART FARMING 4.0 UNTUK UPAYA TINGKATKAN EFESIENSI AGRIBISNIS","… Kecerdasan buatan atau artificial intelligence (AI) adalah sistem … , ditemukan hewan yang 

sakit sehingga dapat diisolasi dari kawanannya untuk menghindari penyebaran penyakit ke …","MP CAHYANI - researchgate.net","[PDF] researchgate.net","https://www.researchgate.net/profile/Melati-Cahyani/publication/369378549_IOT_DALAM_SMART_FARMING_40_UNTUK_UPAYA_TINGKATKAN_EFESIENSI_AGRIBISNIS/links/6418dfc492cfd54f8416a55a/IOT-DALAM-SMART-FARMING-40-UNTUK-UPAYA-TINGKATKAN-EFESIENSI-AGRIBISNIS.pdf"
"1700584959-573","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=30&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","DETEKSI PENGENALAN WAJAH ORANG BERBASIS AI COMPUTER VISION","… kecerdasan buatan adalah bidang ilmu komputer yang mempelajari kecerdasan manusia 

untuk menciptakan kecerdasan buatan … Visi komputer adalah subkategori kecerdasan buatan (…","FH Laia, R Rosnelly, A Naswar… - Jurnal Teknologi …, 2023 - jurnal.univbinainsan.ac.id","[PDF] univbinainsan.ac.id","https://www.jurnal.univbinainsan.ac.id/index.php/jti/article/download/2024/1047"
"1700584959-574","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=30&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","Aplikasi Kamera Cerdas Untuk Deteksi Kendaraan Menggunakan Library Tensorflow","… Kecerdasan Buatan. Salah satu bentuk pengimplementasian AI digunakan sebagai kamera 

cerdas untuk mendeteksi … untuk mendeteksi objek, seperti wajah manusia, jenis hewan, …","SYZ Mutianniza - Jurnal Sintaks Logika, 2023 - jurnal.umpar.ac.id","[PDF] umpar.ac.id","https://jurnal.umpar.ac.id/index.php/sylog/article/download/2589/1643"
"1700584962-575","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=20&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","TESTING PADA APLIKASI ACTION & STRATEGY BERBASIS ANDROID. 3 (2), 206–210. https://journal. lppmunindra. ac. id/index. php/STRING/article/view/3048/2140","… Penyakit mulut dan kuku (PMK) merupakan penyakit hewan menular bersifat akut yang 

menyerang hewan … Kecerdasan buatan terdiri dari beberapa ruang lingkup utama, salah satunya …","WN Cholifah, SM Sagita, S Knowledge… - repository.unja.ac.id","[PDF] unja.ac.id","https://repository.unja.ac.id/44410/1/F1E119005_NURANDINI.%20P_SKRIPSI.pdf"
"1700584962-576","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=20&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","Mendiagnosa Penyakit Pada Hewan Rusa (Cervidae) Menggunakan Metode Teorema Bayes","… Sistem pakar merupakan salah satu cabang ilmu dari kecerdasan buatan (artificial inteligence) 

yang berusaha mengadopsi pengetahuan manusia ke komputer, agar komputer dapat …","A Muhazir, A Pranata, I Zulkarnain… - Jurnal Teknologi …, 2023 - ojs.trigunadharma.ac.id","[PDF] trigunadharma.ac.id","http://ojs.trigunadharma.ac.id/index.php/jsk/article/viewFile/7947/2156"
"1700584962-577","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=20&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","Expert System for Diagnosing Metabolic Syndrome at The Tembilahan Regional General Hospital","… Beberapa model kecerdasan buatan yang digunakan untuk mendeteksi penyakit sindrom 

… Hewan, penyakit Tanaman, deteksi kerusakan komputer, dimana dalam penerapannya …","Z Zulrahmadi, F Tanjung - SISTEMASI, 2023 - sistemasi.ftik.unisi.ac.id","[PDF] unisi.ac.id","http://sistemasi.ftik.unisi.ac.id/index.php/stmsi/article/download/3516/584"
"1700584962-578","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=20&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","Sistem Pakar Diagnosa Penyakit Hewan Sapi Potong Menggunakan Metode Dempster Shafer","… Program semacam ini pertama kali dikembangkan oleh para peneliti di bidang kecerdasan 

buatan pada tahun 1960an dan 1970an, dan mulai digunakan secara komersial pada tahun …","AF Mu'afi - 2023 - eprints.itn.ac.id","[PDF] itn.ac.id","http://eprints.itn.ac.id/13055/9/1818111_Jurnal.pdf"
"1700584962-579","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=20&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","Penerapan Sistem Pakar Dalam Mendiagnosa Penyakit Kerbau (bubalus bubalis) Menggunakan Metode Teorema Bayes","… penyakit hewan ini juga harus cepat. Tujuan hal itu adalah untuk mengurangi dampak buruk 

yang ditimbulkan oleh penyakit … Sistem pakar adalah program kecerdasan buatan yang …","I purnamasari Simamora, A Muhazir… - … Dharma (JURSI TGD …, 2023 - ojs.trigunadharma.ac.id","[PDF] trigunadharma.ac.id","https://ojs.trigunadharma.ac.id/index.php/jsi/article/download/8621/2291"
"1700584962-580","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=20&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","Article Text: Sistem Pakar Mendiagnosa Penyakit Hipertensi Menggunakan Metode Naive Bayes Berbasis Web","… Meskipun penyakit ini tidak dapat ditularkan dari orang ke orang atau dari hewan ke hewan, 

… Sistem pakar adalah bagian dari kecerdasan buatan yang dirancang bagi para ahli untuk …","MM Said, R Soekarta, I Amri - Framework: Jurnal Ilmu …, 2023 - ejournal.um-sorong.ac.id","[PDF] um-sorong.ac.id","https://www.ejournal.um-sorong.ac.id/index.php/jiki/article/download/2727/1507"
"1700584962-581","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=20&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","Rancang Bangun Sistem Pakar Diagnosa Penyakit Sapi Menggunakan Metode Certainty Factor Berbasis Android","… dan mengobati penyakit hewan sapi agar peternak sapi tidak mengalami kerugian. … berfikir 

manusia yaitu teknologi Artificial Intelligence atau kecerdasan buatan [1]. Banyak penelitian …","JA Priatmana, M Habib… - … TEKNOLOGI & SAINS …, 2023 - proceeding.unpkediri.ac.id","[PDF] unpkediri.ac.id","https://proceeding.unpkediri.ac.id/index.php/stains/article/download/2886/2001"
"1700584962-582","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=20&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","HUBUNGAN ANTARA KEBERHASlLAN INSEMlNASI BUATAN (IB) BERDASARKAN SERVICE PER CONCEPTION (S/C) DENGAN DAYS OPEN DAN KASUS …","","M Saputra, D Suryanto, N Humaidah - … Rekasatwa: Jurnal Ilmiah (e …, 2023 - jim.unisma.ac.id","[PDF] unisma.ac.id","https://jim.unisma.ac.id/index.php/fapet/article/viewFile/19582/14570"
"1700584962-583","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=20&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","ANALISA PENGGUNAAN METODE DFS (DEPTH FIRST SEARCH) DI SISTEM PAKAR SEBUAH PENYAKIT: SYSTEMATIC LITERATURE REVIEW","… , dokter hewan, petani, dan individu lainnya yang terlibat dalam upaya deteksi penyakit dan 

… Inggris, Sistem Pakar merupakan cabang kecerdasan buatan yang meniru keputusan yang …","AA Nawawi, Y Zakiyah… - AI dan SPK: Jurnal …, 2023 - jurnalmahasiswa.com","[PDF] jurnalmahasiswa.com","https://jurnalmahasiswa.com/index.php/aidanspk/article/download/108/74"
"1700584962-584","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=20&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","Diagnosis of cattle disease as an effort to prevent the spread of FMD using the dempster shafer method in Langkat district","… Shafer, yang merupakan metode kecerdasan buatan yang memanfaatkan teori probabilitas 

dan … ini dibantu oleh dokter hewan yang menangani secara khusu Penyakit Mulut dan Kuku …","P Savira, N Novriyenni… - Journal of Engineering …, 2023 - journal.binainternusa.org","[PDF] binainternusa.org","https://journal.binainternusa.org/index.php/jetcom/article/download/108/92"
"1700584965-585","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=10&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","Pemanfaatan Kecerdasan Buatan dalam Meningkatkan Higienitas Pangan","… Menurut statistik, penyakit bawaan makanan yang ada di … Artificial Intelligence (AI) adalah 

kecerdasan buatan yang … hidup seperti manusia dan hewan dan kontaminasi kimia yang …","FK Lie, E Eric, J Jessy, J Jocelyn… - Journal of Information …, 2023 - journal.uib.ac.id","[PDF] uib.ac.id","https://journal.uib.ac.id/index.php/joint/article/download/6223/3149"
"1700584965-586","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=10&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","PEMBUATAN MODEL DETEKSI GEJALA AWAL PENYAKIT MULUT DAN KUKU PADA SAPI BERBASIS CITRA MENGGUNAKAN METODE CONVOLUTIONAL …","… model deteksi gejala PMK atau penyakit hewan lainnya. … Artificial Inteligence (AI) berarti 

kecerdasan buatan yang … atau jenis kecerdasan yang ditunjukkan, seperti kecerdasan kognitif, …","H Zebua - 2023 - repository.unja.ac.id","[PDF] unja.ac.id","https://repository.unja.ac.id/44414/1/F1E119051_Helviani%20Zebua_Skripsi.pdf"
"1700584965-587","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=10&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","Sistem Pakar Dalam Mendiagnosa Penyakit Canine Influenza Pada Hewan Anjing Jenis Pomerania Dengan Menggunakan Metode Teorema Bayes","… Sistem Pakar merupakan program kecerdasan buatan yang menggabungkan … penyakit 

Canine Influenza pada anjing jenis Pomerania sehingga dalam mendiagnosa penyakit Canine …","PS Ramadhan, A Pranata… - Jurnal SAINTIKOM …, 2023 - ojs.trigunadharma.ac.id","[PDF] trigunadharma.ac.id","http://ojs.trigunadharma.ac.id/index.php/jis/article/download/7962/2222"
"1700584965-588","https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&as_ylo=2023&as_yhi=2023&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&btnG=","https://scholar.google.com/scholar?start=10&q=kecerdasan+buatan+untuk+deteksi+penyakit+hewan&hl=en&as_sdt=0,5&as_ylo=2023&as_yhi=2023","Analisis Faktor–Faktor Yang Mempengaruhi Keberhasilan Inseminasi Buatan Pada Sapi","… betina yang sedang birahi dengan bantuan inseminator agar hewan bunting. Dari definisi … 

tentang gejala birahi, penerapan kecerdasan buatan, pengalaman inseminasi buatan, deteksi …","LR Putri, NR Sagala, Y Atifah - Prosiding …, 2023 - semnas.biologi.fmipa.unp.ac.id","[PDF] unp.ac.id","https://semnas.biologi.fmipa.unp.ac.id/index.php/prosiding/article/download/616/580"
